component_id	num_nodes	num_edges	unique_genes	node_ids	frac_telomeric	frac_pericentromeric	frac_acrocentric	frac_any_category	avg_num_edges	max_num_edges	density	avg_clustering	diameter	radius	is_tree	is_bipartite
13807	2	1	AC119751.5;ANKRD20A8P	chr22:252785-278034;chr2:95315889-95341224	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13808	6	5	ANKRD20A1;ANKRD20A3P;ANKRD20A8P;BX664727.3;unknown	chr22:9845497-9847883;chr2:95346788-95349172;chr9:40252812-40255203;chr9:43042325-43044712;chr9:77905523-77907925;chr9:79656620-79659007	0.0	0.0	0.0	0.0	1.67	5	0.3333	0.0	2	1	True	True
13809	2	1	ANKRD20A18P;ANKRD20A8P	chr21:12407802-12413612;chr2:95359171-95364221	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13810	3	2	AC134878.1;ANKRD20A8P;CR392039.5	chr21:5671422-5715032;chr22:5779772-5823350;chr2:95361178-95405477	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13811	2	1	ANKRD20A8P;CHM13_G1000193	chr2:95361178-95436924;chrY:11331850-11397568	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13812	2	1	AC097374.1;ASNS	chr2:95388233-95402306;chr7:99089476-99101925	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13813	2	1	AC097374.1;AC134878.1	chr2:95388829-95436935;chr9:76923836-76965958	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13814	2	1	AC097374.1;MTCO3P42	chr22:7526812-7549264;chr2:95407593-95436924	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13815	2	1	AC097374.1;unknown	chr2:95412315-95422586;chr9:93000803-93008115	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13816	2	1	AC097374.1;AL358232.2	chr2:95428149-95440342;chr9:106651957-106663308	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13817	2	1	AC097374.1;ANKRD20A1	chr2:95430902-95454179;chr9:79615233-79638568	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13818	2	1	AC097374.1;CR769776.3	chr2:95430902-95454180;chr9:77926007-77949346	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13819	2	1	AC097374.1;ANKRD20A7P	chr2:95430902-95454215;chr9:44378127-44401535	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13820	2	1	AC097374.1;ANKRD20A3P	chr2:95430902-95454219;chr9:40211314-40234744	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13821	2	1	AC097374.1;ANKRD20A3P	chr2:95430902-95454228;chr9:43062694-43086105	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13822	2	1	MRPS5;unknown	chr2:95590126-95594084;chr5:127659134-127662494	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13823	2	1	FAHD2A;FAHD2CP	chr2:95905895-95920780;chr2:96308191-96323895	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13824	2	1	FAHD2A;GPAT2P2	chr2:95905898-95920780;chr2:97589010-97604727	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13825	2	1	AC008268.1;FAHD2A	chr2:113710519-113731124;chr2:95920777-95941245	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13826	2	1	FAHD2A;TRIM51JP	chr2:95920777-96003474;chr2:96086408-96169046	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13827	3	2	AC017099.2;UBTFL3;UBTFL5	chr2:95954150-95963826;chr2:96126011-96135687;chr2:98092172-98101761	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13828	2	1	AC079395.2;AC133104.2	chr2:95963328-95998287;chr2:97512296-97547331	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13829	3	2	AC009237.1;AC009237.8;TRIM51JP	chr2:95992398-96003070;chr2:96040216-96049775;chr2:96086812-96097453	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13830	2	1	AC009237.8;AC018892.2	chr2:96040216-96046135;chr2:97541424-97547333	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13831	2	1	OR7E102P;OR7E116P	chr2:96049770-96056051;chr9:102394341-102399990	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13832	2	1	OR7E102P;OR7E122P	chr2:96049770-96056639;chr3:8676640-8682801	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13833	2	1	OR7E102P;OR7E130P	chr2:96049770-96056640;chr3:128427133-128433405	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13834	2	1	OR7E102P;OR7E121P	chr2:96049770-96056644;chr3:75649429-75655639	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13835	2	1	OR7E100P;OR7E102P	chr2:96049774-96056642;chr3:115242793-115249075	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13836	2	1	OR7E102P;OR7E22P	chr2:96049797-96056642;chr3:75396136-75402296	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13837	2	1	OR7E102P;OR7E108P	chr2:96051711-96056642;chr9:102913837-102918709	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13838	2	1	OR7E102P;OR7E163P	chr2:96051716-96056636;chr4:3886262-3890904	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13839	2	1	AC073648.1;OR7E102P	chr2:96051716-96056641;chr4:8915283-8919926	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13840	5	4	OR7E102P;OR7E161P;OR7E85P;OR7E93P;OR7E97P	chr2:96051716-96056642;chr3:128449894-128454549;chr3:128472510-128477121;chr4:9478775-9483417;chr8:7809493-7814175	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
13841	5	4	OR7E102P;OR7E125P;OR7E157P;OR7E96P	chr2:96053218-96056641;chr8:11695720-11699090;chr8:12366280-12369667;chr8:6990215-6993592;chr8:7349832-7353200	0.0	0.0	0.0	0.0	1.6	4	0.4	0.0	2	1	True	True
13842	2	1	AC009237.16;AC079395.2	chr2:96091588-96126509;chr2:97512296-97547333	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13843	2	1	AC008268.1;AC009237.9	chr2:113710519-113812624;chr2:96148594-96250810	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13844	2	1	GPAT2;GPAT2P1	chr2:96250809-96306795;chr2:96531014-96586359	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13845	2	1	AC017099.2;unknown	chr2:96252190-96291231;chr2:98054251-98092154	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13846	2	1	FAHD2CP;GPAT2P2	chr2:96306796-96530989;chr2:97587631-97806164	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13847	2	1	ANKRD36B;ANKRD36C	chr2:96329687-96373717;chr2:98012173-98059420	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13848	4	3	AC016745.1;unknown	chr2:113812615-113817444;chr2:96333545-96338377;chr2:97614392-97619224;chr2:98049054-98053877	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
13849	2	1	AC139453.1;ANKRD36C	chr2:96338375-96339646;chr3:75437499-75438777	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13850	3	2	AC010385.3;ANKRD36;ANKRD36C	chr2:96338375-96339652;chr2:97619222-97620499;chr5:29032515-29033801	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13851	2	1	ANKRD36C;ANKRD36P1	chr2:96339112-96376453;chrY:27221286-27254767	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13852	2	1	ANKRD36C;CHM13_G1000542	chr2:96363514-96402213;chrY:62025785-62061421	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13853	3	2	ANKRD36;ANKRD36C;unknown	chr22:6550209-6590302;chr2:96363514-96408588;chr2:97644175-97692991	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13854	3	2	ANKRD36;ANKRD36C;unknown	chr21:7002141-7042263;chr2:96363516-96408588;chr2:97644177-97692991	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13855	2	1	ANKRD36C	chr2:96368884-96372065;chr2:96370764-96373946	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13856	2	1	ANKRD36C	chr2:96373929-96380209;chr2:96379972-96386444	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13857	2	1	ANKRD36B;ANKRD36C	chr2:96396939-96434718;chr2:97997481-98024077	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13858	2	1	ANKRD36C	chr2:96402207-96444079;chr2:96409684-96447821	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13859	2	1	AC092683.1;ANKRD36C	chr2:96402660-96530989;chr2:97915603-98020224	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13860	4	3	AC016745.1;ANKRD36;ANKRD36B;ANKRD36C	chr2:113820117-113825765;chr2:96483936-96489617;chr2:97760664-97766290;chr2:97955731-97961357	0.0	0.0	0.0	0.0	1.5	3	0.5	0.0	2	1	True	True
13861	2	1	AC016745.1;unknown	chr2:113825762-113828216;chr2:96525877-96528331	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13862	2	1	AC017099.2;unknown	chr2:96546594-96584954;chr2:98054251-98092109	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13863	2	1	AC115622.1;STARD7-AS1	chr2:96723740-96729946;chr4:136205477-136212348	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13864	2	1	STARD7-AS1;unknown	chr2:96726489-96729771;chr4:85803329-85807377	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13865	3	2	AC159540.1;IGKV2OR2-1;IGKV2OR2-7D	chr2:97547325-97587638;chr2:97806155-97848484;chr2:97873279-97915612	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13866	2	1	ANKRD36;ANKRD36B	chr2:97610512-97652629;chr2:98015714-98059423	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13867	3	2	AC139453.1;ANKRD36;ANKRD36B	chr2:97619222-97620511;chr2:98047764-98049056;chr3:75437481-75438777	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13868	2	1	ANKRD36;ANKRD36P1	chr2:97619961-97655154;chrY:27221288-27254767	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13869	2	1	ANKRD36;CHM13_G1000542	chr2:97644175-97686616;chrY:62025786-62061421	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13870	2	1	ANKRD36	chr2:97652629-97658891;chr2:97658654-97665125	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13871	2	1	ANKRD36;IGKV2OR2-7D	chr2:97675561-97854680;chr2:97867082-98024077	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13872	3	2	AC016745.1;unknown	chr2:113825762-113828217;chr2:97801049-97803495;chr2:97918268-97920714	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13873	2	1	ANKRD36B;ANKRD36P1	chr2:98012210-98048316;chrY:27221286-27251998	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13874	2	1	ANKRD36B;CHM13_G1000542	chr2:98018797-98024077;chrY:62025785-62030831	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13875	2	1	AC010385.3;ANKRD36B	chr2:98047774-98049056;chr5:29032513-29033801	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13876	2	1	C2orf92	chr2:98130234-98131331;chr2:98145650-98146754	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13877	2	1	CPED1;HMGN1P36	chr2:98285368-98286631;chr7:122366146-122367406	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13878	2	1	HMGN1P35;HMGN1P36	chr2:98285369-98286581;chrX:67607404-67608617	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13879	2	1	HMGN1P11;HMGN1P36	chr2:98285381-98286590;chr4:65947903-65949111	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13880	2	1	AC079447.1;MRPL30P1	chr2:99653621-99656317;chr6:56868688-56870762	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13881	2	1	AC074387.1;AFF3	chr2:100539448-100568603;chr2:110220571-110245758	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13882	2	1	AC226101.1;AFF3	chr2:100539455-100568603;chr2:111009727-111034922	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13883	2	1	RALBP1P1;RALBP1P2	chr2:100883380-100887135;chr3:183126100-183129879	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13884	2	1	ARPP19P1;ARPP19P2	chr2:100968043-100969150;chr5:181538628-181539720	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13885	2	1	HMGN2P22;unknown	chr2:101048620-101050149;chr6:122595492-122597000	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13886	2	1	HMGN2P22;HMGN2P23	chr2:101048621-101049957;chr2:113406861-113407880	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13887	2	1	HMGN2P22;HMGN2P24	chr2:101048624-101050147;chr3:40713272-40714479	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13888	3	2	HMGN2P11;HMGN2P22;HMGN2P4	chr2:101048626-101050157;chr5:76722714-76723934;chr7:86126364-86127560	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13889	2	1	HMGN2P22;HMGN2P7	chr2:101048627-101050146;chr3:15376647-15378161	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13890	2	1	AL078601.1;HMGN2P22	chr2:101048629-101050141;chr6:80531317-80532483	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13891	2	1	HMGN2P10;HMGN2P22	chr22:42187348-42188529;chr2:101048630-101050145	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13892	3	2	HMGN2P22;HMGN2P24;HMGN2P27	chr2:101048631-101050146;chr3:40713279-40714478;chr5:116729626-116730827	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13893	2	1	AC099522.1;HMGN2P22	chr2:101048633-101050150;chr5:73891383-73892574	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13894	2	1	IL1RL1;TMPRSS11D	chr2:102774428-102775959;chr4:71324851-71326093	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13895	2	1	unknown	chr2:103976782-103978039;chr5:76547685-76549137	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13896	2	1	LINC01965;unknown	chr2:104521700-104522694;chrX:63276645-63277695	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13897	2	1	HMGB3P11;HMGB3P24	chr2:105231173-105232576;chr9:36324693-36326068	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13898	2	1	AC074387.1;AC092106.1	chr2:106664421-106691058;chr2:110201367-110219995	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13899	2	1	AC092106.1;unknown	chr2:106664754-106691058;chr2:111035818-111054092	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13900	2	1	unknown	chr2:106670149-106672087;chr5:75785355-75787309	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13901	2	1	DEPDC1B;unknown	chr2:106670150-106676592;chr5:61476949-61484197	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13902	2	1	FAAH2;unknown	chr2:106670214-106676624;chrX:56697326-56704417	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13903	2	1	RPL22P10;RPL22P8	chr2:106698668-106717488;chr2:108367212-108385635	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13904	2	1	RPL22P10;SRSF3P6	chr2:106707495-106718041;chr2:110192475-110199401	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13905	3	2	RPL22P10;RPL22P12;RPL22P8	chr2:106707497-106708972;chr2:108375652-108377135;chr2:111056045-111057512	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13906	2	1	AC114755.1;ANAPC1	chr2:106828066-106839654;chr2:112282316-112293736	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13907	2	1	AC009963.1;ANAPC1P6	chr2:106837950-106840430;chr2:108364731-108367218	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13908	2	1	AL109933.1;PLGLA	chr2:106839361-106855019;chr6:162046438-162062137	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13909	2	1	PLGLA;RGPD4-AS1	chr2:106853538-106930856;chr2:108287397-108364714	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13910	2	1	RGPD3;RGPD5	chr2:106855011-106927583;chr2:110927218-110999795	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13911	2	1	MSTRG.3181;RGPD3	chr2:106880400-106930250;chr2:109178947-109232359	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13912	3	2	RGPD3	chr2:106927053-106928308;chr2:106927872-106929621;chr2:106927940-106929621	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13913	2	1	RGPD3	chr2:106927059-106928988;chr2:106927667-106929618	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13914	2	1	RGPD3	chr2:106927478-106928988;chr2:106928117-106929618	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13915	2	1	AC097527.1;ANAPC1	chr2:106936589-106941001;chr2:112304727-112309162	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13916	2	1	EEF1A1P12;EEF1A1P24	chr2:107158437-107160164;chr3:39371405-39373165	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13917	2	1	C5orf34;EEF1A1P12	chr2:107158448-107160215;chr5:43747595-43749408	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13918	2	1	EEF1A1P12;EEF1A1P13	chr2:107158456-107160163;chr5:14591128-14592880	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13919	3	2	EEF1A1P12;EEF1A1P13;EEF1A1P8	chr2:107158456-107160164;chr3:186835602-186837353;chr5:14591128-14592881	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13920	2	1	EEF1A1P12;EEF1A1P9	chr2:107158457-107160190;chr4:108795463-108797246	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13921	2	1	EEF1A1P12;EEF1A1P6	chr2:107158457-107160196;chr7:22646196-22647977	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13922	2	1	AC104619.3;EEF1A1P12	chr2:107158457-107160226;chr4:138367960-138369768	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13923	2	1	EEF1A1P12;TPK1	chr2:107158457-107160264;chr7:145827639-145829486	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13924	2	1	EEF1A1P1;EEF1A1P12	chr21:21747336-21748321;chr2:107158460-107159474	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13925	2	1	EEF1A1P12;EEF1A1P29	chr2:107158515-107159811;chrX:84591204-84592587	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13926	2	1	RGPD4	chr2:108288629-108290586;chr2:108289334-108291215	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13927	2	1	RGPD4	chr2:108288629-108290731;chr2:108289219-108291180	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13928	2	1	RGPD4	chr2:108289038-108290339;chr2:108289951-108291241	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13929	2	1	MSTRG.3185;RGPD4	chr2:108290665-108363248;chr2:110255686-110328426	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13930	2	1	MSTRG.3181;RGPD4	chr2:108291118-108337859;chr2:109180301-109232345	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13931	2	1	AC009963.2;PLG	chr2:108363240-108364714;chr6:162060660-162062137	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13932	2	1	AC009963.1;ANAPC1	chr2:108364731-108366442;chr2:112282316-112284025	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13933	2	1	AL109933.1;unknown	chr2:108366128-108367218;chr6:162046417-162047522	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13934	2	1	AL391294.1;unknown	chr2:108866147-108867413;chrX:79435234-79436527	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13935	2	1	LINC02211;unknown	chr2:108866185-108867279;chr5:25293609-25294698	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13936	2	1	unknown	chr2:108866185-108867403;chr9:116174500-116175742	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13937	2	1	HCG11;unknown	chr2:108866185-108867453;chr6:26391605-26392865	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13938	3	2	GCC2;MSTRG.3185;RGPD5	chr2:108953974-108983508;chr2:110303138-110332704;chr2:110922934-110952524	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13939	2	1	GCC2;RGPD8	chr2:108953974-108991063;chr2:112773938-112811405	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13940	3	2	LIMS1;unknown	chr2:109056496-109062414;chr2:110350077-110356032;chr2:110899590-110905565	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13941	3	2	AC112229.3;LIMS1;LIMS3	chr2:109111169-109148288;chr2:110355887-110387704;chr2:110867906-110899735	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13942	3	2	RGPD5;unknown	chr2:109148054-109152093;chr2:110251189-110255288;chr2:111000195-111004294	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13943	3	2	MSTRG.3181;RGPD5;RGPD8	chr2:109179934-109232359;chr2:110952507-111000202;chr2:112811388-112860331	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13944	2	1	MSTRG.3181;MSTRG.3185	chr2:109180301-109232359;chr2:110256096-110303155	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13945	2	1	AC112229.3;RPL22P11	chr2:110197933-110391878;chr2:110863736-111057513	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13946	3	2	MSTRG.3185;RGPD5;RGPD8	chr2:110255004-110332704;chr2:110922934-111000479;chr2:112781822-112860615	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13947	3	2	AC108938.1;TTL	chr2:110332403-110339006;chr2:110916640-110923235;chr2:112922203-112928517	0.0	0.0	0.0	0.0	1.33	2	0.6667	0.0	2	1	True	True
13948	2	1	VINAC1P;unknown	chr2:110338721-110350499;chr2:112864519-112876568	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13949	2	1	GPAA1P1;MALL	chr2:110397814-110517542;chr2:110698550-110818413	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13950	2	1	AC007064.3;AC013268.3	chr22:17527510-17547152;chr2:110420944-110439903	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13951	2	1	AC140479.4;unknown	chr2:110517572-110521518;chr2:111118439-111122392	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13952	2	1	AC112229.1;AC140479.3	chr2:110520233-110565558;chr2:110818410-110863736	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13953	2	1	AC007064.3;AC013268.2	chr22:17527511-17547152;chr2:110776323-110795279	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13954	2	1	AC013268.5;unknown	chr2:110818410-110819696;chr2:111121106-111122392	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13955	2	1	VINAC1P;unknown	chr2:110905144-110916924;chr2:112864519-112876567	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13956	2	1	RPL5P34;RPL5P9	chr22:43257235-43258299;chr2:111390795-111391857	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13957	2	1	RPL5P24;RPL5P9	chr2:111390798-111391811;chr8:104051552-104052562	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13958	2	1	RPL5P12;RPL5P9	chr2:111390801-111391809;chr4:101340087-101341057	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13959	2	1	RPL5P23;RPL5P9	chr2:111390801-111391810;chr8:42611777-42612741	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13960	2	1	MIR4435-2HG	chr2:111646930-111648515;chr2:111647497-111649151	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13961	2	1	AC093675.1;unknown	chr2:112466272-112471369;chr2:195819501-195824354	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13962	2	1	AC093675.1;ZNF718	chr2:112466289-112471474;chr4:185554-190343	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13963	2	1	MSTRG.3191	chr2:112540587-112541683;chr2:112541271-112542441	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13964	2	1	MSTRG.3191	chr2:112540587-112541911;chr2:112541119-112542441	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13965	2	1	MIR103A2;ZC3H6	chr20:3948473-3949367;chr2:112725042-112726255	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
13966	2	1	CU639417.4;RGPD8	chr21:41812300-41816552;chr2:112860603-112864523	0.0	0.0	0.0	0.0	1.0	1	1.0	0.0	1	1	True	True
